Base,Latitude,Longitude,MGRS,AFSC_Code,AFSC_Full_Name,PDF_URL,Base_URL,Aircraft,Base_Type
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html,TR-1/U-2,Active Duty
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html,B-2,Active Duty
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html,C-17,Active Duty
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html,E-8,Active Duty
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html,F-15,Active Duty
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html,F-15E,Active Duty
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html,F-16,Active Duty
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html,F-22,Active Duty
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html,F-35,Active Duty
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html,HC-130 P/N,Active Duty
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html,TR-1/U-2,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,13H1,13H1 (AEROSPACE PHYSIOLOGIST),https://paladindanse111.github.io/AFSC-PDFs/13H.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-38,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,13H1,13H1 (AEROSPACE PHYSIOLOGIST),https://paladindanse111.github.io/AFSC-PDFs/13H.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-6,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,15W1,15W1 (WEATHER AND ENVIRONMENTAL SCIENCES),https://paladindanse111.github.io/AFSC-PDFs/15W.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-38,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,15W1,15W1 (WEATHER AND ENVIRONMENTAL SCIENCES),https://paladindanse111.github.io/AFSC-PDFs/15W.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-6,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-38,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-6,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-38,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-6,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-38,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-6,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-38,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-6,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-38,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-6,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,92T0E,92T0E (PILOT TRAINEE ENJJPT),,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-38,Active Duty
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,92T0E,92T0E (PILOT TRAINEE ENJJPT),,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html,T-6,Active Duty
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html,,Active Duty
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,21M1,21M1 (MUNITIONS AND MISSILE MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html,,Active Duty
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html,,Active Duty
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html,,Active Duty
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html,,Active Duty
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html,,Active Duty
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html,,Active Duty
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html,,Active Duty
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html,,Active Duty
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html,,Active Duty
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html,,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,13M1,13M1 (AIRFIELD OPERATIONS),https://paladindanse111.github.io/AFSC-PDFs/13M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,15A1,15A1 (OPERATIONS ANALYSIS OFFICER),https://paladindanse111.github.io/AFSC-PDFs/15A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,62E1A,62E1A (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,62E1B,62E1B (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,62E1C,62E1C (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,62E1E,62E1E (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,62E1G,62E1G (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,62E1H,62E1H (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,62E1I,62E1I (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,63A1,63A1 (AQUISITION MANAGER),https://paladindanse111.github.io/AFSC-PDFs/63A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html,E-3,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-130J,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-17,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-5,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46 (KC-X),Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-130J,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-17,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-5,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46 (KC-X),Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-130J,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-17,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-5,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46 (KC-X),Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-130J,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-17,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-5,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46 (KC-X),Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-130J,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-17,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-5,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46 (KC-X),Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-130J,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-17,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-5,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46 (KC-X),Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-130J,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-17,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-5,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46 (KC-X),Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-130J,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-17,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-5,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46 (KC-X),Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-130J,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-17,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,C-5,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46,Active Duty
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html,KC-46 (KC-X),Active Duty
