afsc,grd,ilc_title,billet_count,afsc_title
R011M3C,LTCOL,YOKOTA,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, C-130J"
R011M3C,MAJOR,DYESS,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, C-130J"
R011M3F,CAPT,KADENA,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, KC-135"
R011M3F,LTCOL,FAIRCHILD,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, KC-135"
R011M3S,COL,SCOTT,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, AIRLIFT, GENERAL"
R011M3U,LT,YOKOTA,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, AMLO"
R011M3Y,MAJOR,DOVER,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, GENERAL"
R011M3Y,MAJOR,SCOTT,2,"CNTGCY/WAR PLAN, MOBILITY PILOT, GENERAL"
R011M4C,CAPT,YOKOTA,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, C-130J"
R011M4C,MAJOR,ROBINS,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, C-130J"
R011M4F,LTCOL,JB PRL HBR-HICKAM,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, KC-135"
R011M4F,LTCOL,SCOTT,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, KC-135"
R011M4F,LTCOL,YOKOTA,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, KC-135"
R011M4F,MAJOR,OFFUTT,3,"CNTGCY/WAR PLAN, MOBILITY PILOT, KC-135"
R011M4F,MAJOR,ROBINS,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, KC-135"
R011M4F,MAJOR,SCOTT,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, KC-135"
R011M4G,MAJOR,SCOTT,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, KC-10"
R011M4K,LTCOL,ROBINS,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, C-17"
R011M4K,MAJOR,SCOTT,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, C-17"
R011M4S,LTCOL,JB PRL HBR-HICKAM,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, AIRLIFT, GENERAL"
R011M4S,LTCOL,PENTAGON,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, AIRLIFT, GENERAL"
R011M4S,LTCOL,SCOTT,5,"CNTGCY/WAR PLAN, MOBILITY PILOT, AIRLIFT, GENERAL"
R011M4S,MAJOR,JB PRL HBR-HICKAM,4,"CNTGCY/WAR PLAN, MOBILITY PILOT, AIRLIFT, GENERAL"
R011M4S,MAJOR,MACDILL,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, AIRLIFT, GENERAL"
R011M4S,MAJOR,SCOTT,9,"CNTGCY/WAR PLAN, MOBILITY PILOT, AIRLIFT, GENERAL"
R011M4S,MAJOR,STUTTGART VAIHING,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, AIRLIFT, GENERAL"
R011M4T,LTCOL,SCOTT,2,"CNTGCY/WAR PLAN, MOBILITY PILOT, TANKER, GENERAL"
R011M4T,MAJOR,JB PRL HBR-HICKAM,2,"CNTGCY/WAR PLAN, MOBILITY PILOT, TANKER, GENERAL"
R011M4T,MAJOR,SCOTT,3,"CNTGCY/WAR PLAN, MOBILITY PILOT, TANKER, GENERAL"
R011M4V,CAPT,SCOTT,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, INTER-THEATER ALFT, GENERAL"
R011M4Y,MAJOR,NORFOLK,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, GENERAL"
R011M4Y,MAJOR,SCOTT,1,"CNTGCY/WAR PLAN, MOBILITY PILOT, GENERAL"
R011R3A,CAPT,TINKER,1,"CONT/WAR PLAN, RECON SURVEIL EW PILOT, E-3"
R011R4G,LTCOL,STUTTGART VAIHING,1,"CONT/WAR PLAN, RECON SURVEIL EW PILOT, RC-135"
R011R4G,MAJOR,JB PRL HBR-HICKAM,1,"CONT/WAR PLAN, RECON SURVEIL EW PILOT, RC-135"
R011R4J,MAJOR,JBSA LACKLAND,1,"CONT/WAR PLAN, RECON SURVEIL EW PILOT, TR-1/U-2"
R011R4Y,LTCOL,CP SMITH,1,"CONT/WAR PLAN, RECON SURVEIL EW PILOT, GENERAL"
R011R4Y,MAJOR,CP SMITH,1,"CONT/WAR PLAN, RECON SURVEIL EW PILOT, GENERAL"
R011S3M,CAPT,HURLBURT FIELD,1,"CONT/WAR PLAN, SPECIAL OPS PILOT, AIR COMMANDO"
R011S3X,CAPT,HURLBURT FIELD,1,"CONT/WAR PLAN, SPECIAL OPS PILOT, U-28"
R011S3Y,CAPT,HURLBURT FIELD,2,"CONT/WAR PLAN, SPECIAL OPS PILOT, GENERAL"
R011S3Y,CAPT,MILDENHALL,1,"CONT/WAR PLAN, SPECIAL OPS PILOT, GENERAL"
R011S3Y,MAJOR,HURLBURT FIELD,1,"CONT/WAR PLAN, SPECIAL OPS PILOT, GENERAL"
R011S4Y,COL,MOHRINGEN,1,"CONT/WAR PLAN, SPECIAL OPS PILOT, GENERAL"
R011S4Y,LTCOL,STUTTGART VAIHING,1,"CONT/WAR PLAN, SPECIAL OPS PILOT, GENERAL"
R011S4Y,MAJOR,STUTTGART VAIHING,2,"CONT/WAR PLAN, SPECIAL OPS PILOT, GENERAL"
S011B3A,CAPT,DYESS,3,"SAFETY, BOMBER PILOT, B-1"
S011B3A,CAPT,ELLSWORTH,2,"SAFETY, BOMBER PILOT, B-1"
S011B3B,LTCOL,WHITEMAN,1,"SAFETY, BOMBER PILOT, B-2"
S011B3C,CAPT,BARKSDALE,1,"SAFETY, BOMBER PILOT, B-52"
S011B3C,CAPT,MINOT,1,"SAFETY, BOMBER PILOT, B-52"
S011B3C,MAJOR,BARKSDALE,1,"SAFETY, BOMBER PILOT, B-52"
S011B3C,MAJOR,MINOT,1,"SAFETY, BOMBER PILOT, B-52"
S011B3Y,CAPT,DYESS,1,"SAFETY, BOMBER PILOT, GENERAL"
S011B3Y,LTCOL,BARKSDALE,1,"SAFETY, BOMBER PILOT, GENERAL"
S011B3Y,LTCOL,DYESS,1,"SAFETY, BOMBER PILOT, GENERAL"
S011B3Y,LTCOL,ELLSWORTH,1,"SAFETY, BOMBER PILOT, GENERAL"
S011B4A,MAJOR,BARKSDALE,1,"SAFETY, BOMBER PILOT, B-1"
S011B4B,MAJOR,BARKSDALE,1,"SAFETY, BOMBER PILOT, B-2"
S011B4Y,COL,BARKSDALE,2,"SAFETY, BOMBER PILOT, GENERAL"
S011B4Y,LTCOL,BARKSDALE,2,"SAFETY, BOMBER PILOT, GENERAL"
S011B4Y,MAJOR,KIRTLAND,1,"SAFETY, BOMBER PILOT, GENERAL"
S011E3A,MAJOR,JBMDL MCGUIRE,1,"SAFETY, EXPER TEST PILOT, AIRLFT/TANK/BOMB"
S011E3B,COL,EDWARDS,1,"SAFETY, EXPER TEST PILOT, FIGHTER"
S011E3B,LTCOL,DATA MASKED,1,"SAFETY, EXPER TEST PILOT, FIGHTER"
S011E3Y,LTCOL,EDWARDS,1,"SAFETY, EXPER TEST PILOT, GENERAL"
S011E3Y,MAJOR,EGLIN,2,"SAFETY, EXPER TEST PILOT, GENERAL"
S011E4B,COL,EDWARDS,1,"SAFETY, EXPER TEST PILOT, FIGHTER"
S011E4Y,COL,WRIGHT PATTERSON,1,"SAFETY, EXPER TEST PILOT, GENERAL"
S011F2H,LT,SPANGDAHLEM AB,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3B,CAPT,MOODY,3,"SAFETY, FIGHTER PILOT, A-10"
S011F3B,LTCOL,DAVIS-MONTHAN,2,"SAFETY, FIGHTER PILOT, A-10"
S011F3B,MAJOR,DAVIS-MONTHAN,1,"SAFETY, FIGHTER PILOT, A-10"
S011F3B,MAJOR,OSAN AB,1,"SAFETY, FIGHTER PILOT, A-10"
S011F3F,CAPT,KADENA,3,"SAFETY, FIGHTER PILOT, F-15"
S011F3F,MAJOR,KADENA,1,"SAFETY, FIGHTER PILOT, F-15"
S011F3G,CAPT,MOUNTAIN HOME,1,"SAFETY, FIGHTER PILOT, F-15E"
S011F3G,CAPT,SEYMOUR JOHNSON,1,"SAFETY, FIGHTER PILOT, F-15E"
S011F3G,LTCOL,LAKENHEATH,1,"SAFETY, FIGHTER PILOT, F-15E"
S011F3G,LTCOL,SEYMOUR JOHNSON,1,"SAFETY, FIGHTER PILOT, F-15E"
S011F3G,MAJOR,LAKENHEATH,1,"SAFETY, FIGHTER PILOT, F-15E"
S011F3G,MAJOR,MOUNTAIN HOME,1,"SAFETY, FIGHTER PILOT, F-15E"
S011F3G,MAJOR,SEYMOUR JOHNSON,1,"SAFETY, FIGHTER PILOT, F-15E"
S011F3H,CAPT,AVIANO,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,CAPT,EGLIN,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,CAPT,EIELSON,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,CAPT,KUNSAN,2,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,CAPT,MISAWA,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,CAPT,NELLIS,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,CAPT,OSAN AB,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,CAPT,SHAW,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,CAPT,SPANGDAHLEM AB,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,LT,AVIANO,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,LT,KUNSAN,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,LTCOL,KUNSAN,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,LTCOL,MISAWA,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,LTCOL,SHAW,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,LTCOL,SPANGDAHLEM AB,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,MAJOR,AVIANO,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,MAJOR,HOLLOMAN,4,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,MAJOR,LUKE,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,MAJOR,MISAWA,1,"SAFETY, FIGHTER PILOT, F-16"
S011F3H,MAJOR,SHAW,3,"SAFETY, FIGHTER PILOT, F-16"
S011F3J,CAPT,JB ELMENDORF-RICH,1,"SAFETY, FIGHTER PILOT, F-22"
S011F3J,CAPT,JB LANGLEY-EUSTIS,2,"SAFETY, FIGHTER PILOT, F-22"
S011F3J,CAPT,JB PRL HBR-HICKAM,1,"SAFETY, FIGHTER PILOT, F-22"
S011F3J,LT,JB ELMENDORF-RICH,1,"SAFETY, FIGHTER PILOT, F-22"
S011F3J,LTCOL,JB LANGLEY-EUSTIS,1,"SAFETY, FIGHTER PILOT, F-22"
S011F3J,MAJOR,JB LANGLEY-EUSTIS,3,"SAFETY, FIGHTER PILOT, F-22"
S011F3N,CAPT,EIELSON,2,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,CAPT,HILL,1,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,CAPT,LAKENHEATH,2,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,CAPT,MISAWA,1,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,CAPT,TYNDALL,1,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,LTCOL,EGLIN,1,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,LTCOL,HILL,1,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,LTCOL,LUKE,1,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,LTCOL,TYNDALL,1,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,MAJOR,EBBING ANGB,1,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,MAJOR,EGLIN,3,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,MAJOR,EIELSON,1,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,MAJOR,HILL,3,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,MAJOR,LAKENHEATH,1,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,MAJOR,LUKE,6,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,MAJOR,MISAWA,2,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,MAJOR,NELLIS,1,"SAFETY, FIGHTER PILOT, F-35"
S011F3N,MAJOR,TYNDALL,2,"SAFETY, FIGHTER PILOT, F-35"
S011F3Q,CAPT,SHEPPARD,1,"SAFETY, FIGHTER PILOT, IFF (AT-38/T-38C)"
S011F3Y,CAPT,EGLIN,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F3Y,CAPT,NELLIS,3,"SAFETY, FIGHTER PILOT, GENERAL"
S011F3Y,CAPT,OSAN AB,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F3Y,LTCOL,AVIANO,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F3Y,LTCOL,EGLIN,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F3Y,LTCOL,EIELSON,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F3Y,LTCOL,MOUNTAIN HOME,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F3Y,LTCOL,NELLIS,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F3Y,LTCOL,OSAN AB,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F3Y,MAJOR,EIELSON,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F3Y,MAJOR,OSAN AB,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F3Z,CAPT,JB LANGLEY-EUSTIS,2,"SAFETY, FIGHTER PILOT, OTHER"
S011F4B,LTCOL,OSAN AB,1,"SAFETY, FIGHTER PILOT, A-10"
S011F4F,MAJOR,JB LANGLEY-EUSTIS,1,"SAFETY, FIGHTER PILOT, F-15"
S011F4H,MAJOR,JB LANGLEY-EUSTIS,1,"SAFETY, FIGHTER PILOT, F-16"
S011F4Y,COL,JB LANGLEY-EUSTIS,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F4Y,COL,KIRTLAND,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F4Y,COL,PENTAGON,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F4Y,COL,RAMSTEIN,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F4Y,LTCOL,JB PRL HBR-HICKAM,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F4Y,LTCOL,KIRTLAND,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F4Y,LTCOL,PENTAGON,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F4Y,MAJOR,KIRTLAND,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011F4Y,MAJOR,SHAW,1,"SAFETY, FIGHTER PILOT, GENERAL"
S011G3,CAPT,EDWARDS,1,"SAFETY, GENERALIST PILOT"
S011G3,CAPT,JB ELMENDORF-RICH,1,"SAFETY, GENERALIST PILOT"
S011G3,CAPT,WRIGHT PATTERSON,1,"SAFETY, GENERALIST PILOT"
S011G3,COL,EGLIN,1,"SAFETY, GENERALIST PILOT"
S011G3,LTCOL,ANDERSEN,1,"SAFETY, GENERALIST PILOT"
S011G3,LTCOL,EDWARDS,1,"SAFETY, GENERALIST PILOT"
S011G3,LTCOL,JB ELMENDORF-RICH,1,"SAFETY, GENERALIST PILOT"
S011G3,LTCOL,YOKOTA,1,"SAFETY, GENERALIST PILOT"
S011G3,MAJOR,EDWARDS,1,"SAFETY, GENERALIST PILOT"
S011G3,MAJOR,HILL,1,"SAFETY, GENERALIST PILOT"
S011G3,MAJOR,JB ELMENDORF-RICH,1,"SAFETY, GENERALIST PILOT"
S011G4,CAPT,RAMSTEIN,1,"SAFETY, GENERALIST PILOT"
S011G4,COL,KIRTLAND,1,"SAFETY, GENERALIST PILOT"
S011G4,LTCOL,DAVIS-MONTHAN,1,"SAFETY, GENERALIST PILOT"
S011G4,LTCOL,FT LEE,2,"SAFETY, GENERALIST PILOT"
S011G4,LTCOL,JB ELMENDORF-RICH,1,"SAFETY, GENERALIST PILOT"
S011G4,LTCOL,JB LANGLEY-EUSTIS,1,"SAFETY, GENERALIST PILOT"
S011G4,LTCOL,JB PRL HBR-HICKAM,1,"SAFETY, GENERALIST PILOT"
S011G4,LTCOL,KIRTLAND,1,"SAFETY, GENERALIST PILOT"
S011G4,LTCOL,NELLIS,1,"SAFETY, GENERALIST PILOT"
S011G4,LTCOL,RAMSTEIN,1,"SAFETY, GENERALIST PILOT"
S011G4,LTCOL,SHAW,1,"SAFETY, GENERALIST PILOT"
S011G4,LTCOL,USAF ACADEMY,2,"SAFETY, GENERALIST PILOT"
S011G4,LTCOL,WRIGHT PATTERSON,1,"SAFETY, GENERALIST PILOT"
S011G4,LTCOL,YOKOTA,1,"SAFETY, GENERALIST PILOT"
S011G4,MAJOR,EDWARDS,1,"SAFETY, GENERALIST PILOT"
S011G4,MAJOR,FT LEE,1,"SAFETY, GENERALIST PILOT"
S011G4,MAJOR,KIRTLAND,2,"SAFETY, GENERALIST PILOT"
S011G4,MAJOR,WRIGHT PATTERSON,2,"SAFETY, GENERALIST PILOT"
S011H3C,CAPT,F E WARREN,1,"SAFETY, RESCUE PILOT, UH-1N"
S011H3C,CAPT,FAIRCHILD,1,"SAFETY, RESCUE PILOT, UH-1N"
S011H3C,CAPT,MALMSTROM,1,"SAFETY, RESCUE PILOT, UH-1N"
S011H3C,MAJOR,JB ANDREWS,1,"SAFETY, RESCUE PILOT, UH-1N"
S011H3C,MAJOR,MINOT,1,"SAFETY, RESCUE PILOT, UH-1N"
S011H3E,CAPT,DAVIS-MONTHAN,2,"SAFETY, RESCUE PILOT, HH-60"
S011H3E,CAPT,KADENA,1,"SAFETY, RESCUE PILOT, HH-60"
S011H3E,CAPT,MOODY,1,"SAFETY, RESCUE PILOT, HH-60"
S011H3E,LT,AVIANO,1,"SAFETY, RESCUE PILOT, HH-60"
S011H3E,MAJOR,MOODY,1,"SAFETY, RESCUE PILOT, HH-60"
S011H3E,MAJOR,NELLIS,2,"SAFETY, RESCUE PILOT, HH-60"
S011H3G,CAPT,MALMSTROM,1,"SAFETY, RESCUE PILOT, MH-139A, AIRCRAFT COMMANDER"
S011H3G,LTCOL,MAXWELL,1,"SAFETY, RESCUE PILOT, MH-139A, AIRCRAFT COMMANDER"
S011H3J,CAPT,DAVIS-MONTHAN,2,"SAFETY, RESCUE PILOT, HC-130J"
S011H3J,CAPT,KIRTLAND,1,"SAFETY, RESCUE PILOT, HC-130J"
S011H3J,MAJOR,MOODY,1,"SAFETY, RESCUE PILOT, HC-130J"
S011H3Y,CAPT,KIRTLAND,2,"SAFETY, RESCUE PILOT, GENERAL"
S011H3Y,MAJOR,FAIRCHILD,1,"SAFETY, RESCUE PILOT, GENERAL"
S011H3Z,LTCOL,JB ANDREWS,1,"SAFETY, RESCUE PILOT, OTHER"
S011H3Z,MAJOR,JB ANDREWS,1,"SAFETY, RESCUE PILOT, OTHER"
S011H4C,CAPT,F E WARREN,1,"SAFETY, RESCUE PILOT, UH-1N"
S011H4C,COL,JB ANDREWS,1,"SAFETY, RESCUE PILOT, UH-1N"
S011H4C,MAJOR,BARKSDALE,1,"SAFETY, RESCUE PILOT, UH-1N"
S011H4C,MAJOR,JB ANDREWS,1,"SAFETY, RESCUE PILOT, UH-1N"
S011H4Y,MAJOR,KIRTLAND,1,"SAFETY, RESCUE PILOT, GENERAL"
S011K3A,CAPT,COLUMBUS,1,"SAFETY, TRAINER PILOT, T-1"
S011K3A,CAPT,LAUGHLIN,1,"SAFETY, TRAINER PILOT, T-1"
S011K3A,CAPT,VANCE,1,"SAFETY, TRAINER PILOT, T-1"
S011K3D,CAPT,COLUMBUS,1,"SAFETY, TRAINER PILOT, T-38"
S011K3D,CAPT,JBSA RANDOLPH,1,"SAFETY, TRAINER PILOT, T-38"
S011K3D,CAPT,LAUGHLIN,1,"SAFETY, TRAINER PILOT, T-38"
S011K3D,CAPT,SHEPPARD,1,"SAFETY, TRAINER PILOT, T-38"
S011K3D,LT,WHITEMAN,1,"SAFETY, TRAINER PILOT, T-38"
S011K3D,MAJOR,VANCE,1,"SAFETY, TRAINER PILOT, T-38"
S011K3F,CAPT,JBSA RANDOLPH,1,"SAFETY, TRAINER PILOT, T-6"
S011K3F,CAPT,PENSACOLA NAS CHE,1,"SAFETY, TRAINER PILOT, T-6"
S011K3F,CAPT,SHEPPARD,1,"SAFETY, TRAINER PILOT, T-6"
S011K3F,MAJOR,COLUMBUS,1,"SAFETY, TRAINER PILOT, T-6"
S011K3F,MAJOR,LAUGHLIN,1,"SAFETY, TRAINER PILOT, T-6"
S011K3F,MAJOR,VANCE,1,"SAFETY, TRAINER PILOT, T-6"
S011K3J,CAPT,FT RUCKER,1,"SAFETY, TRAINER PILOT, SUPT-H"
S011K3Q,MAJOR,JBSA RANDOLPH,1,"SAFETY, TRAINER PILOT, T-7"
S011K3Y,LTCOL,COLUMBUS,1,"SAFETY, TRAINER PILOT, GENERAL"
S011K3Y,LTCOL,JBSA RANDOLPH,1,"SAFETY, TRAINER PILOT, GENERAL"
S011K3Y,LTCOL,LAUGHLIN,1,"SAFETY, TRAINER PILOT, GENERAL"
S011K3Y,LTCOL,VANCE,1,"SAFETY, TRAINER PILOT, GENERAL"
S011K3Y,MAJOR,SHEPPARD,1,"SAFETY, TRAINER PILOT, GENERAL"
S011K3Z,CAPT,USAF ACADEMY,4,"SAFETY, TRAINER PILOT, OTHER"
S011M2K,CAPT,TRAVIS,1,"SAFETY, MOBILITY PILOT, C-17"
S011M3A,CAPT,DOVER,1,"SAFETY, MOBILILTY PILOT, C-5"
S011M3A,CAPT,TRAVIS,1,"SAFETY, MOBILILTY PILOT, C-5"
S011M3A,MAJOR,DOVER,1,"SAFETY, MOBILILTY PILOT, C-5"
S011M3A,MAJOR,TRAVIS,1,"SAFETY, MOBILILTY PILOT, C-5"
S011M3C,CAPT,DYESS,3,"SAFETY, MOBILITY PILOT, C-130J"
S011M3C,CAPT,LITTLE ROCK,4,"SAFETY, MOBILITY PILOT, C-130J"
S011M3C,CAPT,YOKOTA,1,"SAFETY, MOBILITY PILOT, C-130J"
S011M3C,LTCOL,DYESS,1,"SAFETY, MOBILITY PILOT, C-130J"
S011M3C,LTCOL,LITTLE ROCK,1,"SAFETY, MOBILITY PILOT, C-130J"
S011M3C,MAJOR,YOKOTA,1,"SAFETY, MOBILITY PILOT, C-130J"
S011M3F,CAPT,BIRMINGHAM,1,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,CAPT,EIELSON,1,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,CAPT,FAIRCHILD,4,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,CAPT,KADENA,1,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,CAPT,MACDILL,2,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,CAPT,MARCH,1,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,CAPT,MCCONNELL,1,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,CAPT,MILDENHALL,1,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,CAPT,SCOTT,1,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,LTCOL,FAIRCHILD,1,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,LTCOL,KADENA,1,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,LTCOL,MILDENHALL,1,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,MAJOR,FAIRCHILD,1,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,MAJOR,KADENA,1,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,MAJOR,MACDILL,1,"SAFETY, MOBILITY PILOT, KC-135"
S011M3F,MAJOR,MCCONNELL,1,"SAFETY, MOBILITY PILOT, KC-135"
S011M3K,CAPT,DOVER,1,"SAFETY, MOBILITY PILOT, C-17"
S011M3K,CAPT,JB CHARLESTON,3,"SAFETY, MOBILITY PILOT, C-17"
S011M3K,CAPT,JBLM MCCHORD,3,"SAFETY, MOBILITY PILOT, C-17"
S011M3K,LTCOL,JB CHARLESTON,1,"SAFETY, MOBILITY PILOT, C-17"
S011M3K,LTCOL,JBLM MCCHORD,1,"SAFETY, MOBILITY PILOT, C-17"
S011M3K,MAJOR,ALTUS,1,"SAFETY, MOBILITY PILOT, C-17"
S011M3K,MAJOR,DOVER,1,"SAFETY, MOBILITY PILOT, C-17"
S011M3K,MAJOR,JB CHARLESTON,2,"SAFETY, MOBILITY PILOT, C-17"
S011M3K,MAJOR,JBLM MCCHORD,1,"SAFETY, MOBILITY PILOT, C-17"
S011M3K,MAJOR,JBMDL MCGUIRE,2,"SAFETY, MOBILITY PILOT, C-17"
S011M3K,MAJOR,TRAVIS,1,"SAFETY, MOBILITY PILOT, C-17"
S011M3L,CAPT,JB ANDREWS,1,"SAFETY, MOBILITY PILOT, C-20/C-37"
S011M3M,CAPT,SCOTT,1,"SAFETY, MOBILITY PILOT, C-21"
S011M3M,MAJOR,SCOTT,1,"SAFETY, MOBILITY PILOT, C-21"
S011M3P,CAPT,JB ANDREWS,1,"SAFETY, MOBILITY PILOT, C-32"
S011M3Q,LTCOL,SCOTT,1,"SAFETY, MOBILITY PILOT, C-40"
S011M3R,CAPT,MCCONNELL,2,"SAFETY (FLIGHT), MOBILITY PILOT, KC-46 (KC-X)"
S011M3R,CAPT,PEASE,1,"SAFETY (FLIGHT), MOBILITY PILOT, KC-46 (KC-X)"
S011M3R,CAPT,SEYMOUR JOHNSON,1,"SAFETY (FLIGHT), MOBILITY PILOT, KC-46 (KC-X)"
S011M3R,CAPT,TRAVIS,1,"SAFETY (FLIGHT), MOBILITY PILOT, KC-46 (KC-X)"
S011M3R,LTCOL,MCCONNELL,1,"SAFETY (FLIGHT), MOBILITY PILOT, KC-46 (KC-X)"
S011M3R,MAJOR,ALTUS,1,"SAFETY (FLIGHT), MOBILITY PILOT, KC-46 (KC-X)"
S011M3R,MAJOR,JBMDL MCGUIRE,3,"SAFETY (FLIGHT), MOBILITY PILOT, KC-46 (KC-X)"
S011M3R,MAJOR,MCCONNELL,1,"SAFETY (FLIGHT), MOBILITY PILOT, KC-46 (KC-X)"
S011M3R,MAJOR,TRAVIS,2,"SAFETY (FLIGHT), MOBILITY PILOT, KC-46 (KC-X)"
S011M3S,CAPT,RAMSTEIN,1,"SAFETY, MOBILITY PILOT, AIRLIFT, GENERAL"
S011M3S,LTCOL,JB PRL HBR-HICKAM,1,"SAFETY, MOBILITY PILOT, AIRLIFT, GENERAL"
S011M3S,LTCOL,POPE AAF,1,"SAFETY, MOBILITY PILOT, AIRLIFT, GENERAL"
S011M3S,LTCOL,RAMSTEIN,2,"SAFETY, MOBILITY PILOT, AIRLIFT, GENERAL"
S011M3S,MAJOR,JB PRL HBR-HICKAM,1,"SAFETY, MOBILITY PILOT, AIRLIFT, GENERAL"
S011M3S,MAJOR,RAMSTEIN,1,"SAFETY, MOBILITY PILOT, AIRLIFT, GENERAL"
S011M3S,MAJOR,ROBINS,1,"SAFETY, MOBILITY PILOT, AIRLIFT, GENERAL"
S011M3T,LTCOL,INCIRLIK AB,1,"SAFETY, MOBILITY PILOT, TANKER, GENERAL"
S011M3T,MAJOR,ALTUS,1,"SAFETY, MOBILITY PILOT, TANKER, GENERAL"
S011M3V,CAPT,JBMDL MCGUIRE,1,"SAFETY, MOBILITY PILOT, INTER-THEATER ALFT, GENERAL"
