Base,Latitude,Longitude,MGRS,AFSC_Code,AFSC_Full_Name,PDF_URL,Base_URL
ROBINS AFB,"32°38'23""N","83°35'30""W",17S KS 56883 14314,62E1I,62E1I (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_ROBINS_AFB.html
ROBINS AFB,"32°38'23""N","83°35'30""W",17S KS 56883 14314,63A1,63A1 (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/63A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_ROBINS_AFB.html
ROBINS AFB,"32°38'23""N","83°35'30""W",17S KS 56883 14314,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_ROBINS_AFB.html
ROBINS AFB,"32°38'23""N","83°35'30""W",17S KS 56883 14314,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_ROBINS_AFB.html
ROBINS AFB,"32°38'23""N","83°35'30""W",17S KS 56883 14314,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_ROBINS_AFB.html
ROME LAB MTC,"43° 13' 57""N","75° 25' 0""W",18T VN 66166 86718,61D1,61D1 (PHYSICIST/NUCLEAR ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/61D.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_ROME_LAB_MTC.html
ROME LAB MTC,"43° 13' 57""N","75° 25' 0""W",18T VN 66166 86718,62E1C,62E1C (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_ROME_LAB_MTC.html
ROME LAB MTC,"43° 13' 57""N","75° 25' 0""W",18T VN 66166 86718,62E1E,62E1E (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_ROME_LAB_MTC.html
ROME LAB MTC,"43° 13' 57""N","75° 25' 0""W",18T VN 66166 86718,63A1,63A1 (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/63A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_ROME_LAB_MTC.html
SCHRIEVER SFB,"38°48'12""N","104°31'32""W",13S EC 41196 95059,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCHRIEVER_SFB.html
SCHRIEVER SFB,"38°48'12""N","104°31'32""W",13S EC 41196 95059,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCHRIEVER_SFB.html
SCHRIEVER SFB,"38°48'12""N","104°31'32""W",13S EC 41196 95059,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCHRIEVER_SFB.html
SCHRIEVER SFB,"38°48'12""N","104°31'32""W",13S EC 41196 95059,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCHRIEVER_SFB.html
SCHRIEVER SFB,"38°48'12""N","104°31'32""W",13S EC 41196 95059,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCHRIEVER_SFB.html
SCHRIEVER SFB,"38°48'12""N","104°31'32""W",13S EC 41196 95059,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCHRIEVER_SFB.html
SCHRIEVER SFB,"38°48'12""N","104°31'32""W",13S EC 41196 95059,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCHRIEVER_SFB.html
SCHRIEVER SFB,"38°48'12""N","104°31'32""W",13S EC 41196 95059,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCHRIEVER_SFB.html
SCOTT AFB,"38°32'29""N","89°51'18""W",16S BH 51169 69750,14F1,14F1 (INFORMATION OPERATIONS),https://paladindanse111.github.io/AFSC-PDFs/14F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCOTT_AFB.html
SCOTT AFB,"38°32'29""N","89°51'18""W",16S BH 51169 69750,15A1,15A1 (OPERATIONS ANALYSIS OFFICER),https://paladindanse111.github.io/AFSC-PDFs/15A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCOTT_AFB.html
SCOTT AFB,"38°32'29""N","89°51'18""W",16S BH 51169 69750,15W1,15W1 (WEATHER AND ENVIRONMENTAL SCIENCES),https://paladindanse111.github.io/AFSC-PDFs/15W.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCOTT_AFB.html
SCOTT AFB,"38°32'29""N","89°51'18""W",16S BH 51169 69750,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCOTT_AFB.html
SCOTT AFB,"38°32'29""N","89°51'18""W",16S BH 51169 69750,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCOTT_AFB.html
SCOTT AFB,"38°32'29""N","89°51'18""W",16S BH 51169 69750,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCOTT_AFB.html
SCOTT AFB,"38°32'29""N","89°51'18""W",16S BH 51169 69750,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCOTT_AFB.html
SCOTT AFB,"38°32'29""N","89°51'18""W",16S BH 51169 69750,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCOTT_AFB.html
SCOTT AFB,"38°32'29""N","89°51'18""W",16S BH 51169 69750,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCOTT_AFB.html
SCOTT AFB,"38°32'29""N","89°51'18""W",16S BH 51169 69750,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCOTT_AFB.html
SCOTT AFB,"38°32'29""N","89°51'18""W",16S BH 51169 69750,63A1,63A1 (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/63A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCOTT_AFB.html
SCOTT AFB,"38°32'29""N","89°51'18""W",16S BH 51169 69750,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCOTT_AFB.html
SCOTT AFB,"38°32'29""N","89°51'18""W",16S BH 51169 69750,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCOTT_AFB.html
SCOTT AFB,"38°32'29""N","89°51'18""W",16S BH 51169 69750,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SCOTT_AFB.html
SEYMOUR JOHNSON AFB,"35°20'24""N","77°57'41""W",18S TE 30850 14774,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SEYMOUR_JOHNSON_AFB.html
SEYMOUR JOHNSON AFB,"35°20'24""N","77°57'41""W",18S TE 30850 14774,21M1,21M1 (MUNITIONS AND MISSILE MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SEYMOUR_JOHNSON_AFB.html
SEYMOUR JOHNSON AFB,"35°20'24""N","77°57'41""W",18S TE 30850 14774,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SEYMOUR_JOHNSON_AFB.html
SEYMOUR JOHNSON AFB,"35°20'24""N","77°57'41""W",18S TE 30850 14774,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SEYMOUR_JOHNSON_AFB.html
SEYMOUR JOHNSON AFB,"35°20'24""N","77°57'41""W",18S TE 30850 14774,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SEYMOUR_JOHNSON_AFB.html
SEYMOUR JOHNSON AFB,"35°20'24""N","77°57'41""W",18S TE 30850 14774,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SEYMOUR_JOHNSON_AFB.html
SEYMOUR JOHNSON AFB,"35°20'24""N","77°57'41""W",18S TE 30850 14774,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SEYMOUR_JOHNSON_AFB.html
SEYMOUR JOHNSON AFB,"35°20'24""N","77°57'41""W",18S TE 30850 14774,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SEYMOUR_JOHNSON_AFB.html
SEYMOUR JOHNSON AFB,"35°20'24""N","77°57'41""W",18S TE 30850 14774,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SEYMOUR_JOHNSON_AFB.html
SEYMOUR JOHNSON AFB,"35°20'24""N","77°57'41""W",18S TE 30850 14774,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SEYMOUR_JOHNSON_AFB.html
SEYMOUR JOHNSON AFB,"35°20'24""N","77°57'41""W",18S TE 30850 14774,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SEYMOUR_JOHNSON_AFB.html
SEYMOUR JOHNSON AFB,"35°20'24""N","77°57'41""W",18S TE 30850 14774,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SEYMOUR_JOHNSON_AFB.html
SEYMOUR JOHNSON AFB,"35°20'24""N","77°57'41""W",18S TE 30850 14774,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SEYMOUR_JOHNSON_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,15W1,15W1 (WEATHER AND ENVIRONMENTAL SCIENCES),https://paladindanse111.github.io/AFSC-PDFs/15W.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,21M1,21M1 (MUNITIONS AND MISSILE MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHAW AFB,"33°58'02""N","80°29'05""W",17S NT 47603 58641,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHAW_AFB.html
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,13H1,13H1 (AEROSPACE PHYSIOLOGIST),https://paladindanse111.github.io/AFSC-PDFs/13H.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,15W1,15W1 (WEATHER AND ENVIRONMENTAL SCIENCES),https://paladindanse111.github.io/AFSC-PDFs/15W.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html
SHEPPARD AFB,"33°58'06""N","98°30'38""W",14S NC 45216 58752,92T0E,92T0E (PILOT TRAINEE ENJJPT),,https://paladindanse111.github.io/AFSC-PDFs/BASE_SHEPPARD_AFB.html
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,21M1,21M1 (MUNITIONS AND MISSILE MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html
SPANGDAHLEM AB,"49°59'38""N","6°41'55""E",32U LA 35052 40489,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_SPANGDAHLEM_AB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,13M1,13M1 (AIRFIELD OPERATIONS),https://paladindanse111.github.io/AFSC-PDFs/13M.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,15A1,15A1 (OPERATIONS ANALYSIS OFFICER),https://paladindanse111.github.io/AFSC-PDFs/15A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,62E1A,62E1A (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,62E1B,62E1B (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,62E1C,62E1C (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,62E1E,62E1E (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,62E1G,62E1G (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,62E1H,62E1H (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,62E1I,62E1I (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/62E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,63A1,63A1 (DEVELOPMENTAL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/63A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TINKER AFB,"35°25'09""N","97°24'15""W",14S PE 44882 20698,71S1,71S1 (SPECIAL INVESTIGATIONS),https://paladindanse111.github.io/AFSC-PDFs/71S.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TINKER_AFB.html
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,21A1,21A1 (AIRCRAFT MAINTENANCE),https://paladindanse111.github.io/AFSC-PDFs/21A.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,21R1,21R1 (LOGISTICS READINESS),https://paladindanse111.github.io/AFSC-PDFs/21R.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1A,32E1A (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1C,32E1C (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1E,32E1E (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1F,32E1F (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1G,32E1G (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,32E1J,32E1J (CIVIL ENGINEER),https://paladindanse111.github.io/AFSC-PDFs/32E.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,35P1,35P1 (PUBLIC AFFAIRS),https://paladindanse111.github.io/AFSC-PDFs/35P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,38F1,38F1 (FORCE SUPPORT),https://paladindanse111.github.io/AFSC-PDFs/38F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,64P1,64P1 (CONTRACTING),https://paladindanse111.github.io/AFSC-PDFs/64P.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html
TRAVIS AFB,"38°16'09""N","121°56'51""W",10S EH 92069 36204,65F1,65F1 (FINANCIAL MANAGEMENT),https://paladindanse111.github.io/AFSC-PDFs/65F.html,https://paladindanse111.github.io/AFSC-PDFs/BASE_TRAVIS_AFB.html
